fir_number,district,ward,crime_type,severity,latitude,longitude,timestamp,description,accused_names
DEMO-20260724-01496,Uttara Kannada,Uttara Kannada Demo Zone 3,Robbery,7,14.788398,74.127821,2026-07-04T03:44:43,Synthetic demo record: robbery reported in Uttara Kannada.,Demo Associate 064|Demo Associate 061
DEMO-20260724-01497,Bengaluru Urban,Bengaluru Urban Demo Zone 3,Theft,5,12.962274,77.56388,2026-06-08T05:43:43,Synthetic demo record: theft reported in Bengaluru Urban.,Demo Associate 082|Demo Associate 093
DEMO-20260724-01498,Bidar,Bidar Demo Zone 2,Robbery,9,17.903311,77.526212,2026-06-28T08:03:43,Synthetic demo record: robbery reported in Bidar.,Demo Associate 120|Demo Associate 112|Demo Associate 115
DEMO-20260724-01499,Chikkamagaluru,Chikkamagaluru Demo Zone 1,Fraud,5,13.30448,75.773742,2026-06-02T17:52:43,Synthetic demo record: fraud reported in Chikkamagaluru.,Demo Associate 178|Demo Associate 169|Demo Associate 175
DEMO-20260724-01500,Kodagu,Kodagu Demo Zone 3,Fraud,6,12.422276,75.694202,2026-07-03T17:30:43,Synthetic demo record: fraud reported in Kodagu.,Demo Associate 106
DEMO-20260724-01501,Kolar,Kolar Demo Zone 1,Burglary,7,13.099304,78.164392,2026-06-24T14:00:43,Synthetic demo record: burglary reported in Kolar.,Demo Associate 140|Demo Associate 132
DEMO-20260724-01502,Udupi,Udupi Demo Zone 2,Assault,6,13.369484,74.714969,2026-07-09T08:20:43,Synthetic demo record: assault reported in Udupi.,Demo Associate 046|Demo Associate 048
DEMO-20260724-01503,Kodagu,Kodagu Demo Zone 1,Assault,7,12.442654,75.720616,2026-06-27T11:51:43,Synthetic demo record: assault reported in Kodagu.,Demo Associate 118|Demo Associate 120
DEMO-20260724-01504,Vijayapura,Vijayapura Demo Zone 2,Robbery,8,16.831093,75.699776,2026-07-10T14:22:43,Synthetic demo record: robbery reported in Vijayapura.,Demo Associate 093|Demo Associate 095|Demo Associate 081
DEMO-20260724-01505,Yadgir,Yadgir Demo Zone 4,Dispute,2,16.722837,77.149572,2026-07-05T15:41:43,Synthetic demo record: dispute reported in Yadgir.,Demo Associate 136
DEMO-20260724-01506,Bidar,Bidar Demo Zone 1,Assault,6,17.871564,77.541691,2026-05-29T22:08:43,Synthetic demo record: assault reported in Bidar.,Demo Associate 109|Demo Associate 117
DEMO-20260724-01507,Vijayapura,Vijayapura Demo Zone 4,Fraud,5,16.815607,75.675775,2026-06-30T15:01:43,Synthetic demo record: fraud reported in Vijayapura.,Demo Associate 081|Demo Associate 094|Demo Associate 082
DEMO-20260724-01508,Haveri,Haveri Demo Zone 1,Dispute,2,14.767746,75.382019,2026-06-10T13:36:43,Synthetic demo record: dispute reported in Haveri.,Demo Associate 070
DEMO-20260724-01509,Uttara Kannada,Uttara Kannada Demo Zone 2,Theft,4,14.862797,74.171672,2026-05-13T12:31:43,Synthetic demo record: theft reported in Uttara Kannada.,Demo Associate 076
DEMO-20260724-01510,Bengaluru Urban,Bengaluru Urban Demo Zone 3,Dispute,4,13.011811,77.605747,2026-06-03T08:55:43,Synthetic demo record: dispute reported in Bengaluru Urban.,Demo Associate 100
DEMO-20260724-01511,Bengaluru Urban,Bengaluru Urban Demo Zone 3,Theft,4,12.929424,77.611329,2026-05-18T02:46:43,Synthetic demo record: theft reported in Bengaluru Urban.,Demo Associate 095|Demo Associate 082
DEMO-20260724-01512,Gadag,Gadag Demo Zone 3,Fraud,4,15.460269,75.604422,2026-04-26T22:42:43,Synthetic demo record: fraud reported in Gadag.,Demo Associate 033|Demo Associate 035|Demo Associate 037
DEMO-20260724-01513,Bengaluru Rural,Bengaluru Rural Demo Zone 1,Dispute,4,13.32222,77.59577,2026-07-11T12:05:43,Synthetic demo record: dispute reported in Bengaluru Rural.,Demo Associate 064
DEMO-20260724-01514,Mandya,Mandya Demo Zone 3,Theft,3,12.564633,76.865986,2026-05-06T21:11:43,Synthetic demo record: theft reported in Mandya.,Demo Associate 161|Demo Associate 162|Demo Associate 163
DEMO-20260724-01515,Ramanagara,Ramanagara Demo Zone 1,Assault,7,12.744915,77.287918,2026-05-27T00:16:43,Synthetic demo record: assault reported in Ramanagara.,Demo Associate 227
DEMO-20260724-01516,Kolar,Kolar Demo Zone 2,Assault,6,13.125791,78.119793,2026-05-12T08:52:43,Synthetic demo record: assault reported in Kolar.,Demo Associate 122
DEMO-20260724-01517,Ramanagara,Ramanagara Demo Zone 3,Dispute,4,12.679009,77.248842,2026-06-28T16:09:43,Synthetic demo record: dispute reported in Ramanagara.,Demo Associate 234|Demo Associate 232
DEMO-20260724-01518,Shivamogga,Shivamogga Demo Zone 3,Fraud,4,13.914038,75.568994,2026-07-19T22:50:43,Synthetic demo record: fraud reported in Shivamogga.,Demo Associate 019|Demo Associate 020
DEMO-20260724-01519,Bidar,Bidar Demo Zone 3,Chain Snatching,6,17.947743,77.532216,2026-06-04T03:10:43,Synthetic demo record: chain snatching reported in Bidar.,Demo Associate 110
DEMO-20260724-01520,Haveri,Haveri Demo Zone 4,Vandalism,1,14.781804,75.391802,2026-04-30T06:36:43,Synthetic demo record: vandalism reported in Haveri.,Demo Associate 071|Demo Associate 075
DEMO-20260724-01521,Ramanagara,Ramanagara Demo Zone 4,Dispute,2,12.7541,77.237368,2026-07-15T15:42:43,Synthetic demo record: dispute reported in Ramanagara.,Demo Associate 236|Demo Associate 233
DEMO-20260724-01522,Belagavi,Belagavi Demo Zone 2,Assault,7,15.855985,74.45785,2026-06-26T18:44:43,Synthetic demo record: assault reported in Belagavi.,Demo Associate 047|Demo Associate 056
DEMO-20260724-01523,Bengaluru Urban,Bengaluru Urban Demo Zone 2,Chain Snatching,7,13.009267,77.552621,2026-06-25T22:52:43,Synthetic demo record: chain snatching reported in Bengaluru Urban.,Demo Associate 095|Demo Associate 097
DEMO-20260724-01524,Gadag,Gadag Demo Zone 4,Burglary,6,15.410451,75.645354,2026-05-25T18:55:43,Synthetic demo record: burglary reported in Gadag.,Demo Associate 025|Demo Associate 030
DEMO-20260724-01525,Gadag,Gadag Demo Zone 2,Dispute,3,15.423397,75.645816,2026-04-29T21:25:43,Synthetic demo record: dispute reported in Gadag.,Demo Associate 023|Demo Associate 032
DEMO-20260724-01526,Chitradurga,Chitradurga Demo Zone 2,Fraud,4,14.252285,76.434265,2026-06-12T23:48:43,Synthetic demo record: fraud reported in Chitradurga.,Demo Associate 199|Demo Associate 182|Demo Associate 183
DEMO-20260724-01527,Haveri,Haveri Demo Zone 2,Theft,5,14.822353,75.420036,2026-05-30T00:28:43,Synthetic demo record: theft reported in Haveri.,Demo Associate 064|Demo Associate 062|Demo Associate 071
DEMO-20260724-01528,Dharwad,Dharwad Demo Zone 3,Vandalism,2,15.502216,74.998838,2026-05-25T19:02:43,Synthetic demo record: vandalism reported in Dharwad.,Demo Associate 003|Demo Associate 001|Demo Associate 019
DEMO-20260724-01529,Kodagu,Kodagu Demo Zone 4,Theft,5,12.399478,75.745301,2026-06-16T00:02:43,Synthetic demo record: theft reported in Kodagu.,Demo Associate 117
DEMO-20260724-01530,Belagavi,Belagavi Demo Zone 2,Dispute,2,15.848063,74.537004,2026-07-20T09:17:43,Synthetic demo record: dispute reported in Belagavi.,Demo Associate 044
DEMO-20260724-01531,Uttara Kannada,Uttara Kannada Demo Zone 1,Theft,3,14.832093,74.108887,2026-04-28T17:49:43,Synthetic demo record: theft reported in Uttara Kannada.,Demo Associate 063
DEMO-20260724-01532,Uttara Kannada,Uttara Kannada Demo Zone 1,Assault,6,14.859111,74.122051,2026-07-03T16:00:43,Synthetic demo record: assault reported in Uttara Kannada.,Demo Associate 069
DEMO-20260724-01533,Koppal,Koppal Demo Zone 3,Chain Snatching,8,15.309564,76.158637,2026-07-10T19:06:43,Synthetic demo record: chain snatching reported in Koppal.,Demo Associate 150|Demo Associate 159
DEMO-20260724-01534,Dharwad,Dharwad Demo Zone 2,Chain Snatching,8,15.479448,75.042148,2026-07-17T20:55:43,Synthetic demo record: chain snatching reported in Dharwad.,Demo Associate 009
DEMO-20260724-01535,Dharwad,Dharwad Demo Zone 3,Fraud,5,15.449506,74.976248,2026-07-05T18:28:43,Synthetic demo record: fraud reported in Dharwad.,Demo Associate 010
DEMO-20260724-01536,Tumakuru,Tumakuru Demo Zone 2,Vandalism,1,13.357438,77.085932,2026-07-11T14:01:43,Synthetic demo record: vandalism reported in Tumakuru.,Demo Associate 034
DEMO-20260724-01537,Mandya,Mandya Demo Zone 1,Chain Snatching,7,12.522628,76.918968,2026-05-18T17:29:43,Synthetic demo record: chain snatching reported in Mandya.,Demo Associate 169|Demo Associate 161|Demo Associate 166
DEMO-20260724-01538,Tumakuru,Tumakuru Demo Zone 3,Theft,4,13.365918,77.071661,2026-06-05T08:12:43,Synthetic demo record: theft reported in Tumakuru.,Demo Associate 031|Demo Associate 035
DEMO-20260724-01539,Dharwad,Dharwad Demo Zone 1,Fraud,5,15.481427,75.03507,2026-05-24T13:39:43,Synthetic demo record: fraud reported in Dharwad.,Demo Associate 004
DEMO-20260724-01540,Chitradurga,Chitradurga Demo Zone 4,Burglary,7,14.184341,76.443373,2026-06-06T10:16:43,Synthetic demo record: burglary reported in Chitradurga.,Demo Associate 200
DEMO-20260724-01541,Ramanagara,Ramanagara Demo Zone 4,Chain Snatching,7,12.730254,77.237642,2026-06-04T23:54:43,Synthetic demo record: chain snatching reported in Ramanagara.,Demo Associate 221|Demo Associate 236
DEMO-20260724-01542,Belagavi,Belagavi Demo Zone 2,Assault,7,15.825112,74.493683,2026-06-12T17:06:43,Synthetic demo record: assault reported in Belagavi.,Demo Associate 055|Demo Associate 056
DEMO-20260724-01543,Chitradurga,Chitradurga Demo Zone 2,Burglary,6,14.262137,76.38977,2026-05-03T20:04:43,Synthetic demo record: burglary reported in Chitradurga.,Demo Associate 182
DEMO-20260724-01544,Mandya,Mandya Demo Zone 2,Theft,5,12.529344,76.854605,2026-05-07T21:14:43,Synthetic demo record: theft reported in Mandya.,Demo Associate 167
DEMO-20260724-01545,Kalaburagi,Kalaburagi Demo Zone 2,Fraud,5,17.333218,76.795037,2026-07-08T01:50:43,Synthetic demo record: fraud reported in Kalaburagi.,Demo Associate 084|Demo Associate 099|Demo Associate 087
DEMO-20260724-01546,Dharwad,Dharwad Demo Zone 3,Assault,6,15.489542,75.00967,2026-04-27T06:59:43,Synthetic demo record: assault reported in Dharwad.,Demo Associate 020|Demo Associate 011
DEMO-20260724-01547,Kodagu,Kodagu Demo Zone 4,Fraud,4,12.389939,75.693951,2026-07-23T08:31:43,Synthetic demo record: fraud reported in Kodagu.,Demo Associate 106
DEMO-20260724-01548,Raichur,Raichur Demo Zone 3,Assault,7,16.173943,77.365406,2026-07-04T09:49:43,Synthetic demo record: assault reported in Raichur.,Demo Associate 210|Demo Associate 202
DEMO-20260724-01549,Mysuru,Mysuru Demo Zone 1,Vandalism,3,12.258198,76.659328,2026-06-27T01:08:43,Synthetic demo record: vandalism reported in Mysuru.,Demo Associate 182|Demo Associate 191|Demo Associate 197
DEMO-20260724-01550,Kalaburagi,Kalaburagi Demo Zone 1,Theft,3,17.329274,76.821366,2026-06-11T08:41:43,Synthetic demo record: theft reported in Kalaburagi.,Demo Associate 095
DEMO-20260724-01551,Belagavi,Belagavi Demo Zone 3,Vandalism,2,15.887572,74.530481,2026-06-27T23:09:43,Synthetic demo record: vandalism reported in Belagavi.,Demo Associate 058|Demo Associate 042|Demo Associate 060
DEMO-20260724-01552,Kalaburagi,Kalaburagi Demo Zone 3,Assault,7,17.341296,76.841814,2026-05-11T03:28:43,Synthetic demo record: assault reported in Kalaburagi.,Demo Associate 089|Demo Associate 091|Demo Associate 081
DEMO-20260724-01553,Kalaburagi,Kalaburagi Demo Zone 3,Dispute,2,17.295001,76.814893,2026-06-01T03:27:43,Synthetic demo record: dispute reported in Kalaburagi.,Demo Associate 097|Demo Associate 092
DEMO-20260724-01554,Yadgir,Yadgir Demo Zone 2,Theft,3,16.761092,77.118038,2026-07-10T05:51:43,Synthetic demo record: theft reported in Yadgir.,Demo Associate 133|Demo Associate 137
DEMO-20260724-01555,Mysuru,Mysuru Demo Zone 4,Theft,5,12.32378,76.66263,2026-07-21T18:12:43,Synthetic demo record: theft reported in Mysuru.,Demo Associate 188|Demo Associate 197
DEMO-20260724-01556,Hassan,Hassan Demo Zone 1,Burglary,5,13.036988,76.085309,2026-06-02T13:35:43,Synthetic demo record: burglary reported in Hassan.,Demo Associate 048
DEMO-20260724-01557,Udupi,Udupi Demo Zone 2,Dispute,2,13.347767,74.717693,2026-06-05T06:23:43,Synthetic demo record: dispute reported in Udupi.,Demo Associate 053
DEMO-20260724-01558,Ballari,Ballari Demo Zone 3,Assault,7,15.144066,76.908033,2026-07-07T11:02:43,Synthetic demo record: assault reported in Ballari.,Demo Associate 023|Demo Associate 038
DEMO-20260724-01559,Kodagu,Kodagu Demo Zone 2,Dispute,2,12.384574,75.724963,2026-05-09T00:12:43,Synthetic demo record: dispute reported in Kodagu.,Demo Associate 110|Demo Associate 108|Demo Associate 103
DEMO-20260724-01560,Chikkaballapur,Chikkaballapur Demo Zone 1,Dispute,3,13.460305,77.713237,2026-06-23T12:17:43,Synthetic demo record: dispute reported in Chikkaballapur.,Demo Associate 151|Demo Associate 148|Demo Associate 153
DEMO-20260724-01561,Mysuru,Mysuru Demo Zone 4,Fraud,4,12.311171,76.681571,2026-05-26T01:06:43,Synthetic demo record: fraud reported in Mysuru.,Demo Associate 195
DEMO-20260724-01562,Kodagu,Kodagu Demo Zone 4,Theft,3,12.466912,75.756458,2026-05-13T06:45:43,Synthetic demo record: theft reported in Kodagu.,Demo Associate 112|Demo Associate 108
DEMO-20260724-01563,Yadgir,Yadgir Demo Zone 2,Chain Snatching,8,16.792364,77.177827,2026-05-07T13:18:43,Synthetic demo record: chain snatching reported in Yadgir.,Demo Associate 133|Demo Associate 137
DEMO-20260724-01564,Mandya,Mandya Demo Zone 4,Theft,3,12.561571,76.854254,2026-07-08T06:05:43,Synthetic demo record: theft reported in Mandya.,Demo Associate 178
DEMO-20260724-01565,Yadgir,Yadgir Demo Zone 2,Burglary,5,16.739452,77.111469,2026-07-20T14:03:43,Synthetic demo record: burglary reported in Yadgir.,Demo Associate 127|Demo Associate 124
DEMO-20260724-01566,Davanagere,Davanagere Demo Zone 3,Vandalism,1,14.479725,75.945019,2026-07-05T20:36:43,Synthetic demo record: vandalism reported in Davanagere.,Demo Associate 231|Demo Associate 222
DEMO-20260724-01567,Vijayapura,Vijayapura Demo Zone 1,Robbery,8,16.866685,75.729672,2026-05-13T01:07:43,Synthetic demo record: robbery reported in Vijayapura.,Demo Associate 096|Demo Associate 099
DEMO-20260724-01568,Uttara Kannada,Uttara Kannada Demo Zone 2,Chain Snatching,8,14.798494,74.157402,2026-07-23T10:03:43,Synthetic demo record: chain snatching reported in Uttara Kannada.,Demo Associate 068|Demo Associate 067|Demo Associate 061
DEMO-20260724-01569,Bidar,Bidar Demo Zone 3,Burglary,5,17.918637,77.477443,2026-07-11T16:07:43,Synthetic demo record: burglary reported in Bidar.,Demo Associate 111|Demo Associate 118
DEMO-20260724-01570,Raichur,Raichur Demo Zone 2,Theft,3,16.199897,77.357014,2026-06-17T03:00:43,Synthetic demo record: theft reported in Raichur.,Demo Associate 216|Demo Associate 202
DEMO-20260724-01571,Raichur,Raichur Demo Zone 2,Dispute,2,16.208055,77.305006,2026-07-10T21:33:43,Synthetic demo record: dispute reported in Raichur.,Demo Associate 201
DEMO-20260724-01572,Hassan,Hassan Demo Zone 1,Dispute,4,12.973888,76.112628,2026-07-02T05:10:43,Synthetic demo record: dispute reported in Hassan.,Demo Associate 059|Demo Associate 049|Demo Associate 044
DEMO-20260724-01573,Uttara Kannada,Uttara Kannada Demo Zone 3,Fraud,6,14.793648,74.152297,2026-06-03T19:11:43,Synthetic demo record: fraud reported in Uttara Kannada.,Demo Associate 063|Demo Associate 064
DEMO-20260724-01574,Chamarajanagar,Chamarajanagar Demo Zone 4,Fraud,4,11.96204,76.963695,2026-06-15T22:13:43,Synthetic demo record: fraud reported in Chamarajanagar.,Demo Associate 134
DEMO-20260724-01575,Hassan,Hassan Demo Zone 1,Theft,5,13.027846,76.141735,2026-05-29T15:07:43,Synthetic demo record: theft reported in Hassan.,Demo Associate 045|Demo Associate 044
DEMO-20260724-01576,Bengaluru Urban,Bengaluru Urban Demo Zone 3,Chain Snatching,7,12.956924,77.587151,2026-06-30T17:47:43,Synthetic demo record: chain snatching reported in Bengaluru Urban.,Demo Associate 082
DEMO-20260724-01577,Ballari,Ballari Demo Zone 2,Theft,4,15.155595,76.877044,2026-05-14T13:45:43,Synthetic demo record: theft reported in Ballari.,Demo Associate 040
DEMO-20260724-01578,Udupi,Udupi Demo Zone 2,Assault,7,13.355741,74.72801,2026-05-11T22:02:43,Synthetic demo record: assault reported in Udupi.,Demo Associate 059|Demo Associate 051|Demo Associate 044
DEMO-20260724-01579,Davanagere,Davanagere Demo Zone 3,Theft,4,14.496163,75.881883,2026-04-29T05:46:43,Synthetic demo record: theft reported in Davanagere.,Demo Associate 227|Demo Associate 237
DEMO-20260724-01580,Kodagu,Kodagu Demo Zone 3,Fraud,5,12.381098,75.747513,2026-07-11T06:00:43,Synthetic demo record: fraud reported in Kodagu.,Demo Associate 111|Demo Associate 103
DEMO-20260724-01581,Yadgir,Yadgir Demo Zone 2,Theft,5,16.783181,77.171402,2026-04-26T08:54:43,Synthetic demo record: theft reported in Yadgir.,Demo Associate 121|Demo Associate 126
DEMO-20260724-01582,Dakshina Kannada,Dakshina Kannada Demo Zone 1,Theft,5,12.890886,74.836548,2026-06-04T23:47:43,Synthetic demo record: theft reported in Dakshina Kannada.,Demo Associate 201
DEMO-20260724-01583,Vijayapura,Vijayapura Demo Zone 3,Dispute,2,16.831468,75.718958,2026-05-31T13:08:43,Synthetic demo record: dispute reported in Vijayapura.,Demo Associate 097
DEMO-20260724-01584,Shivamogga,Shivamogga Demo Zone 3,Fraud,4,13.959218,75.599631,2026-07-12T12:51:43,Synthetic demo record: fraud reported in Shivamogga.,Demo Associate 017
DEMO-20260724-01585,Dharwad,Dharwad Demo Zone 2,Theft,3,15.460125,74.995672,2026-06-25T00:02:43,Synthetic demo record: theft reported in Dharwad.,Demo Associate 011
DEMO-20260724-01586,Davanagere,Davanagere Demo Zone 3,Fraud,6,14.438628,75.87905,2026-07-13T08:03:43,Synthetic demo record: fraud reported in Davanagere.,Demo Associate 238|Demo Associate 237|Demo Associate 227
DEMO-20260724-01587,Bagalkote,Bagalkote Demo Zone 3,Dispute,4,16.161424,75.640122,2026-06-14T12:27:43,Synthetic demo record: dispute reported in Bagalkote.,Demo Associate 004|Demo Associate 003
DEMO-20260724-01588,Udupi,Udupi Demo Zone 4,Theft,4,13.312879,74.75398,2026-04-25T19:16:43,Synthetic demo record: theft reported in Udupi.,Demo Associate 054|Demo Associate 042
DEMO-20260724-01589,Davanagere,Davanagere Demo Zone 3,Fraud,4,14.456015,75.930567,2026-07-14T11:21:43,Synthetic demo record: fraud reported in Davanagere.,Demo Associate 227|Demo Associate 228
DEMO-20260724-01590,Mysuru,Mysuru Demo Zone 1,Dispute,2,12.325079,76.667752,2026-07-04T11:31:43,Synthetic demo record: dispute reported in Mysuru.,Demo Associate 200
DEMO-20260724-01591,Ramanagara,Ramanagara Demo Zone 2,Assault,8,12.756579,77.300232,2026-07-05T10:17:43,Synthetic demo record: assault reported in Ramanagara.,Demo Associate 227
DEMO-20260724-01592,Kolar,Kolar Demo Zone 4,Assault,8,13.171986,78.139313,2026-06-03T19:53:43,Synthetic demo record: assault reported in Kolar.,Demo Associate 125
DEMO-20260724-01593,Tumakuru,Tumakuru Demo Zone 1,Dispute,2,13.336071,77.106262,2026-06-25T13:48:43,Synthetic demo record: dispute reported in Tumakuru.,Demo Associate 036|Demo Associate 028
DEMO-20260724-01594,Kalaburagi,Kalaburagi Demo Zone 4,Theft,4,17.362152,76.817591,2026-05-27T15:29:43,Synthetic demo record: theft reported in Kalaburagi.,Demo Associate 096|Demo Associate 084
DEMO-20260724-01595,Haveri,Haveri Demo Zone 3,Robbery,9,14.817888,75.401763,2026-07-22T12:31:43,Synthetic demo record: robbery reported in Haveri.,Demo Associate 077|Demo Associate 074
DEMO-20260724-01596,Shivamogga,Shivamogga Demo Zone 1,Theft,3,13.900496,75.585007,2026-05-19T15:39:43,Synthetic demo record: theft reported in Shivamogga.,Demo Associate 008
DEMO-20260724-01597,Dakshina Kannada,Dakshina Kannada Demo Zone 4,Burglary,7,12.94718,74.849567,2026-05-17T03:50:43,Synthetic demo record: burglary reported in Dakshina Kannada.,Demo Associate 216|Demo Associate 218
DEMO-20260724-01598,Udupi,Udupi Demo Zone 2,Fraud,4,13.333703,74.74291,2026-06-25T05:08:43,Synthetic demo record: fraud reported in Udupi.,Demo Associate 049
DEMO-20260724-01599,Davanagere,Davanagere Demo Zone 4,Theft,3,14.454258,75.894948,2026-06-03T03:51:43,Synthetic demo record: theft reported in Davanagere.,Demo Associate 236|Demo Associate 228
DEMO-20260724-01600,Kalaburagi,Kalaburagi Demo Zone 4,Fraud,5,17.304324,76.82036,2026-07-15T22:24:43,Synthetic demo record: fraud reported in Kalaburagi.,Demo Associate 099
DEMO-20260724-01601,Bagalkote,Bagalkote Demo Zone 4,Vandalism,3,16.170442,75.693483,2026-05-09T03:31:43,Synthetic demo record: vandalism reported in Bagalkote.,Demo Associate 019|Demo Associate 001
DEMO-20260724-01602,Ballari,Ballari Demo Zone 4,Theft,3,15.108347,76.92877,2026-06-21T01:41:43,Synthetic demo record: theft reported in Ballari.,Demo Associate 038|Demo Associate 030
DEMO-20260724-01603,Kalaburagi,Kalaburagi Demo Zone 4,Chain Snatching,6,17.327093,76.861717,2026-06-24T13:29:43,Synthetic demo record: chain snatching reported in Kalaburagi.,Demo Associate 086|Demo Associate 084
DEMO-20260724-01604,Raichur,Raichur Demo Zone 2,Fraud,4,16.216141,77.306184,2026-07-02T10:31:43,Synthetic demo record: fraud reported in Raichur.,Demo Associate 210|Demo Associate 214|Demo Associate 211
DEMO-20260724-01605,Dakshina Kannada,Dakshina Kannada Demo Zone 4,Fraud,6,12.944304,74.883653,2026-05-30T15:52:43,Synthetic demo record: fraud reported in Dakshina Kannada.,Demo Associate 203|Demo Associate 218|Demo Associate 205
DEMO-20260724-01606,Chamarajanagar,Chamarajanagar Demo Zone 1,Fraud,6,11.939636,76.906244,2026-07-20T08:10:43,Synthetic demo record: fraud reported in Chamarajanagar.,Demo Associate 121|Demo Associate 132
DEMO-20260724-01607,Belagavi,Belagavi Demo Zone 4,Assault,7,15.872735,74.512039,2026-06-21T23:11:43,Synthetic demo record: assault reported in Belagavi.,Demo Associate 049|Demo Associate 060
DEMO-20260724-01608,Mandya,Mandya Demo Zone 2,Burglary,6,12.51502,76.855513,2026-05-27T09:36:43,Synthetic demo record: burglary reported in Mandya.,Demo Associate 169
DEMO-20260724-01609,Kalaburagi,Kalaburagi Demo Zone 4,Burglary,7,17.323012,76.827587,2026-06-22T10:39:43,Synthetic demo record: burglary reported in Kalaburagi.,Demo Associate 099|Demo Associate 088
DEMO-20260724-01610,Kolar,Kolar Demo Zone 2,Assault,7,13.09378,78.116512,2026-06-14T11:30:43,Synthetic demo record: assault reported in Kolar.,Demo Associate 133|Demo Associate 140
DEMO-20260724-01611,Vijayanagara,Vijayanagara Demo Zone 1,Dispute,2,15.374412,76.470847,2026-05-15T00:55:43,Synthetic demo record: dispute reported in Vijayanagara.,Demo Associate 117
DEMO-20260724-01612,Ramanagara,Ramanagara Demo Zone 4,Burglary,7,12.719335,77.299323,2026-07-12T17:15:43,Synthetic demo record: burglary reported in Ramanagara.,Demo Associate 239
DEMO-20260724-01613,Chitradurga,Chitradurga Demo Zone 2,Theft,3,14.257165,76.438658,2026-05-24T05:52:43,Synthetic demo record: theft reported in Chitradurga.,Demo Associate 191|Demo Associate 193|Demo Associate 184
DEMO-20260724-01614,Bengaluru Urban,Bengaluru Urban Demo Zone 3,Vandalism,2,12.964577,77.562111,2026-07-22T17:18:43,Synthetic demo record: vandalism reported in Bengaluru Urban.,Demo Associate 084
DEMO-20260724-01615,Vijayapura,Vijayapura Demo Zone 2,Dispute,2,16.797599,75.680348,2026-05-18T14:32:43,Synthetic demo record: dispute reported in Vijayapura.,Demo Associate 093|Demo Associate 088
DEMO-20260724-01616,Davanagere,Davanagere Demo Zone 1,Dispute,3,14.499168,75.913305,2026-05-09T13:35:43,Synthetic demo record: dispute reported in Davanagere.,Demo Associate 237|Demo Associate 227
DEMO-20260724-01617,Davanagere,Davanagere Demo Zone 2,Assault,7,14.458233,75.887196,2026-05-25T13:36:43,Synthetic demo record: assault reported in Davanagere.,Demo Associate 229
DEMO-20260724-01618,Belagavi,Belagavi Demo Zone 4,Burglary,6,15.886412,74.453323,2026-06-18T20:01:43,Synthetic demo record: burglary reported in Belagavi.,Demo Associate 041|Demo Associate 050|Demo Associate 059
DEMO-20260724-01619,Chikkaballapur,Chikkaballapur Demo Zone 2,Burglary,6,13.465101,77.744013,2026-07-20T23:57:43,Synthetic demo record: burglary reported in Chikkaballapur.,Demo Associate 158|Demo Associate 141|Demo Associate 160
DEMO-20260724-01620,Dharwad,Dharwad Demo Zone 1,Dispute,2,15.48874,75.050497,2026-07-09T20:15:43,Synthetic demo record: dispute reported in Dharwad.,Demo Associate 012
DEMO-20260724-01621,Mandya,Mandya Demo Zone 1,Theft,4,12.527545,76.888487,2026-06-14T01:30:43,Synthetic demo record: theft reported in Mandya.,Demo Associate 175
DEMO-20260724-01622,Dharwad,Dharwad Demo Zone 3,Burglary,5,15.437841,75.018993,2026-04-25T11:54:43,Synthetic demo record: burglary reported in Dharwad.,Demo Associate 011
DEMO-20260724-01623,Gadag,Gadag Demo Zone 3,Dispute,3,15.4615,75.648066,2026-06-10T03:21:43,Synthetic demo record: dispute reported in Gadag.,Demo Associate 023|Demo Associate 021|Demo Associate 038
DEMO-20260724-01624,Haveri,Haveri Demo Zone 1,Theft,4,14.761449,75.39664,2026-05-07T00:24:43,Synthetic demo record: theft reported in Haveri.,Demo Associate 062|Demo Associate 077|Demo Associate 072
DEMO-20260724-01625,Koppal,Koppal Demo Zone 4,Dispute,2,15.337346,76.169581,2026-07-07T00:34:43,Synthetic demo record: dispute reported in Koppal.,Demo Associate 146
DEMO-20260724-01626,Ramanagara,Ramanagara Demo Zone 2,Assault,8,12.762827,77.300521,2026-05-29T17:07:43,Synthetic demo record: assault reported in Ramanagara.,Demo Associate 237|Demo Associate 228
DEMO-20260724-01627,Bagalkote,Bagalkote Demo Zone 1,Assault,6,16.142121,75.659403,2026-06-01T09:14:43,Synthetic demo record: assault reported in Bagalkote.,Demo Associate 018
DEMO-20260724-01628,Chikkamagaluru,Chikkamagaluru Demo Zone 1,Burglary,5,13.32744,75.763694,2026-05-24T19:52:43,Synthetic demo record: burglary reported in Chikkamagaluru.,Demo Associate 176|Demo Associate 161|Demo Associate 163
DEMO-20260724-01629,Ballari,Ballari Demo Zone 4,Theft,4,15.126662,76.949438,2026-06-05T07:54:43,Synthetic demo record: theft reported in Ballari.,Demo Associate 039|Demo Associate 037
DEMO-20260724-01630,Chitradurga,Chitradurga Demo Zone 3,Burglary,6,14.237178,76.42809,2026-07-23T12:34:43,Synthetic demo record: burglary reported in Chitradurga.,Demo Associate 193|Demo Associate 194|Demo Associate 185
DEMO-20260724-01631,Dharwad,Dharwad Demo Zone 2,Fraud,6,15.44971,75.018573,2026-06-15T06:30:43,Synthetic demo record: fraud reported in Dharwad.,Demo Associate 020|Demo Associate 014
